split,rel_path,abs_path,width,height,aspect_ratio
train,train/photo/12922/13336.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12922\13336.jpg,1365,1024,1.333
train,train/photo/12922/13341.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12922\13341.jpg,1365,1024,1.333
train,train/photo/12922/13340.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12922\13340.jpg,1365,1024,1.333
train,train/photo/12922/13365.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12922\13365.jpg,1483,1024,1.448
train,train/photo/12922/13349.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12922\13349.jpg,1365,1024,1.333
train,train/herbarium/12922/14166.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12922\14166.jpg,777,1024,0.759
train,train/herbarium/12922/12864.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12922\12864.jpg,692,1024,0.676
train,train/herbarium/12922/13803.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12922\13803.jpg,683,1024,0.667
train,train/herbarium/12922/14236.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12922\14236.jpg,780,1024,0.762
train,train/herbarium/12922/13298.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12922\13298.jpg,692,1024,0.676
train,train/herbarium/12922/13242.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12922\13242.jpg,683,1024,0.667
train,train/herbarium/12922/12981.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12922\12981.jpg,692,1024,0.676
train,train/herbarium/12922/13519.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12922\13519.jpg,663,1024,0.647
train,train/herbarium/12922/12478.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12922\12478.jpg,683,1024,0.667
train,train/herbarium/12922/13125.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12922\13125.jpg,683,1024,0.667
train,train/herbarium/12922/13384.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12922\13384.jpg,656,1024,0.641
train,train/herbarium/12922/12793.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12922\12793.jpg,683,1024,0.667
train,train/herbarium/12922/13912.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12922\13912.jpg,777,1024,0.759
train,train/herbarium/12922/14348.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12922\14348.jpg,781,1024,0.763
train,train/herbarium/12922/12530.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12922\12530.jpg,683,1024,0.667
train,train/herbarium/12922/13038.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12922\13038.jpg,692,1024,0.676
train,train/herbarium/12922/13550.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12922\13550.jpg,654,1024,0.639
train,train/herbarium/12922/13925.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12922\13925.jpg,683,1024,0.667
train,train/herbarium/12922/14288.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12922\14288.jpg,779,1024,0.761
train,train/herbarium/12922/13712.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12922\13712.jpg,659,1024,0.644
train,train/herbarium/12922/14274.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12922\14274.jpg,776,1024,0.758
train,train/herbarium/12922/14223.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12922\14223.jpg,774,1024,0.756
train,train/herbarium/12922/14567.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12922\14567.jpg,683,1024,0.667
train,train/herbarium/12922/14192.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12922\14192.jpg,782,1024,0.764
train,train/photo/131079/329889.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131079\329889.jpg,678,1024,0.662
train,train/photo/131079/330003.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131079\330003.jpg,1155,1024,1.128
train,train/photo/131079/1003.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131079\1003.jpg,1024,669,1.531
train,train/photo/131079/329909.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131079\329909.jpg,1539,1024,1.503
train,train/photo/131079/328754.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131079\328754.jpg,1365,1024,1.333
train,train/photo/131079/1002.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131079\1002.jpg,1024,671,1.526
train,train/photo/131079/328795.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131079\328795.jpg,1365,1024,1.333
train,train/photo/131079/328796.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131079\328796.jpg,1365,1024,1.333
train,train/photo/131079/328799.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131079\328799.jpg,1536,1024,1.5
train,train/photo/131079/328798.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131079\328798.jpg,1536,1024,1.5
train,train/photo/131079/329914.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131079\329914.jpg,1539,1024,1.503
train,train/photo/131079/328797.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131079\328797.jpg,1536,1024,1.5
train,train/photo/131079/330031.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131079\330031.jpg,1536,1024,1.5
train,train/photo/131079/1001.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131079\1001.jpg,1024,666,1.538
train,train/photo/131079/330004.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131079\330004.jpg,768,1024,0.75
train,train/photo/131079/329922.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131079\329922.jpg,1539,1024,1.503
train,train/photo/131079/330029.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131079\330029.jpg,1524,1024,1.488
train,train/herbarium/131079/329510.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131079\329510.jpg,683,1024,0.667
train,train/herbarium/131079/329529.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131079\329529.jpg,683,1024,0.667
train,train/herbarium/131079/329841.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131079\329841.jpg,683,1024,0.667
train,train/herbarium/131079/329045.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131079\329045.jpg,657,1024,0.642
train,train/herbarium/131079/329110.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131079\329110.jpg,624,1024,0.609
train,train/herbarium/131079/329264.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131079\329264.jpg,659,1024,0.644
train,train/herbarium/131079/329693.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131079\329693.jpg,683,1024,0.667
train,train/herbarium/131079/328966.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131079\328966.jpg,674,1024,0.658
train,train/herbarium/131079/329766.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131079\329766.jpg,786,1024,0.768
train,train/herbarium/131079/329014.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131079\329014.jpg,654,1024,0.639
train,train/herbarium/131079/328944.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131079\328944.jpg,660,1024,0.645
train,train/herbarium/131079/328914.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131079\328914.jpg,716,1024,0.699
train,train/herbarium/131079/328948.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131079\328948.jpg,692,1024,0.676
train,train/herbarium/131079/328858.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131079\328858.jpg,658,1024,0.643
train,train/herbarium/131079/329357.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131079\329357.jpg,760,1024,0.742
train,train/herbarium/131079/329331.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131079\329331.jpg,868,1024,0.848
train,train/herbarium/131079/329259.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131079\329259.jpg,657,1024,0.642
train,train/herbarium/131079/329484.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131079\329484.jpg,683,1024,0.667
train,train/herbarium/131079/328743.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131079\328743.jpg,683,1024,0.667
train,train/herbarium/131079/328726.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131079\328726.jpg,683,1024,0.667
train,train/herbarium/131079/329370.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131079\329370.jpg,683,1024,0.667
train,train/herbarium/131079/328774.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131079\328774.jpg,683,1024,0.667
train,train/herbarium/131079/328965.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131079\328965.jpg,672,1024,0.656
train,train/photo/131736/300248.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131736\300248.jpg,1261,1024,1.231
train,train/photo/131736/300239.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131736\300239.jpg,1536,1024,1.5
train,train/photo/131736/301083.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131736\301083.jpg,1442,1024,1.408
train,train/photo/131736/300262.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131736\300262.jpg,1530,1024,1.494
train,train/photo/131736/300250.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131736\300250.jpg,1536,1024,1.5
train,train/photo/131736/301079.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131736\301079.jpg,1556,1024,1.52
train,train/photo/131736/301099.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131736\301099.jpg,1365,1024,1.333
train,train/photo/131736/300258.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131736\300258.jpg,1530,1024,1.494
train,train/photo/131736/301096.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131736\301096.jpg,1365,1024,1.333
train,train/photo/131736/300259.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131736\300259.jpg,1530,1024,1.494
train,train/photo/131736/300247.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131736\300247.jpg,1536,1024,1.5
train,train/photo/131736/300251.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131736\300251.jpg,1536,1024,1.5
train,train/photo/131736/300252.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131736\300252.jpg,1325,1024,1.294
train,train/photo/131736/300257.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131736\300257.jpg,1530,1024,1.494
train,train/photo/131736/300260.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131736\300260.jpg,1530,1024,1.494
train,train/photo/131736/300275.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131736\300275.jpg,1536,1024,1.5
train,train/photo/131736/300249.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131736\300249.jpg,1536,1024,1.5
train,train/photo/131736/300241.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131736\300241.jpg,1536,1024,1.5
train,train/photo/131736/1005.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131736\1005.jpg,1024,671,1.526
train,train/photo/131736/300243.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131736\300243.jpg,1005,1024,0.981
train,train/photo/131736/300242.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131736\300242.jpg,1536,1024,1.5
train,train/photo/131736/300276.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\131736\300276.jpg,1536,1024,1.5
train,train/herbarium/131736/300869.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131736\300869.jpg,683,1024,0.667
train,train/herbarium/131736/300379.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131736\300379.jpg,668,1024,0.652
train,train/herbarium/131736/300860.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131736\300860.jpg,809,1024,0.79
train,train/herbarium/131736/301098.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131736\301098.jpg,865,1024,0.845
train,train/herbarium/131736/300450.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131736\300450.jpg,683,1024,0.667
train,train/herbarium/131736/300504.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131736\300504.jpg,657,1024,0.642
train,train/herbarium/131736/300548.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131736\300548.jpg,673,1024,0.657
train,train/herbarium/131736/300406.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131736\300406.jpg,662,1024,0.646
train,train/herbarium/131736/300146.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131736\300146.jpg,683,1024,0.667
train,train/herbarium/131736/300272.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131736\300272.jpg,683,1024,0.667
train,train/herbarium/131736/300208.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131736\300208.jpg,683,1024,0.667
train,train/herbarium/131736/300265.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131736\300265.jpg,683,1024,0.667
train,train/herbarium/131736/300811.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131736\300811.jpg,683,1024,0.667
train,train/herbarium/131736/300601.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131736\300601.jpg,665,1024,0.649
train,train/herbarium/131736/300912.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131736\300912.jpg,683,1024,0.667
train,train/herbarium/131736/300689.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131736\300689.jpg,676,1024,0.66
train,train/herbarium/131736/300815.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131736\300815.jpg,683,1024,0.667
train,train/herbarium/131736/300651.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\131736\300651.jpg,710,1024,0.693
train,train/photo/132431/87702.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\132431\87702.jpg,683,1024,0.667
train,train/photo/132431/87694.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\132431\87694.jpg,1536,1024,1.5
train,train/photo/132431/1339.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\132431\1339.jpg,674,1024,0.658
train,train/photo/132431/87696.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\132431\87696.jpg,1536,1024,1.5
train,train/photo/132431/1340.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\132431\1340.jpg,1024,672,1.524
train,train/photo/132431/87998.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\132431\87998.jpg,1521,1024,1.485
train,train/photo/132431/87707.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\132431\87707.jpg,1625,1024,1.587
train,train/photo/132431/1344.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\132431\1344.jpg,671,1024,0.655
